timestamp,ride_id,time_of_day,day_type,people_in_queue,capacity_per_cycle,cycle_time,popularity,actual_wait_time
2026-04-04 10:45:00,AQ01,morning,weekend,51,11,4.97,1.14,22.47
2026-04-04 10:45:00,AQ02,morning,weekend,33,18,4.95,0.74,7.41
2026-04-04 10:45:00,AQ03,morning,weekend,52,44,2.35,1.18,2.68
2026-04-04 10:45:00,AQ04,morning,weekend,36,11,2.37,0.92,6.5
2026-04-04 10:45:00,AQ05,morning,weekend,45,48,2.11,0.73,4.2
2026-04-04 10:45:00,AQ06,morning,weekend,34,44,3.68,0.7,5.47
2026-04-04 10:45:00,AQ07,morning,weekend,48,27,5.24,0.95,10.66
2026-04-04 10:45:00,AQ08,morning,weekend,7,20,4.79,0.51,0.19
2026-04-04 10:45:00,AQ09,morning,weekend,44,19,2.86,0.84,6.33
2026-04-04 10:45:00,AQ10,morning,weekend,64,16,2.37,1.26,12.3
2026-04-04 10:45:00,AQ11,morning,weekend,22,32,4.41,0.6,1.71
2026-04-04 10:45:00,AQ12,morning,weekend,82,39,4.14,1.31,9.49
2026-04-04 10:45:00,AQ13,morning,weekend,41,34,2.32,1.47,2.56
2026-04-04 10:45:00,AQ14,morning,weekend,45,50,4.47,0.79,7.02
2026-04-04 10:45:00,AQ15,morning,weekend,65,46,2.77,1.36,3.34
2026-04-04 11:00:00,AQ01,morning,weekend,58,11,4.97,1.14,24.44
2026-04-04 11:00:00,AQ02,morning,weekend,35,18,4.95,0.74,11.14
2026-04-04 11:00:00,AQ03,morning,weekend,55,44,2.35,1.18,2.57
2026-04-04 11:00:00,AQ04,morning,weekend,48,11,2.37,0.92,11.63
2026-04-04 11:00:00,AQ05,morning,weekend,23,48,2.11,0.73,0.0
2026-04-04 11:00:00,AQ06,morning,weekend,34,44,3.68,0.7,3.46
2026-04-04 11:00:00,AQ07,morning,weekend,40,27,5.24,0.95,7.64
2026-04-04 11:00:00,AQ08,morning,weekend,12,20,4.79,0.51,3.56
2026-04-04 11:00:00,AQ09,morning,weekend,44,19,2.86,0.84,8.89
2026-04-04 11:00:00,AQ10,morning,weekend,49,16,2.37,1.26,10.12
2026-04-04 11:00:00,AQ11,morning,weekend,13,32,4.41,0.6,3.56
2026-04-04 11:00:00,AQ12,morning,weekend,50,39,4.14,1.31,7.14
2026-04-04 11:00:00,AQ13,morning,weekend,62,34,2.32,1.47,4.88
2026-04-04 11:00:00,AQ14,morning,weekend,47,50,4.47,0.79,2.69
2026-04-04 11:00:00,AQ15,morning,weekend,64,46,2.77,1.36,5.19
2026-04-04 11:15:00,AQ01,morning,weekend,66,11,4.97,1.14,28.56
2026-04-04 11:15:00,AQ02,morning,weekend,28,18,4.95,0.74,6.93
2026-04-04 11:15:00,AQ03,morning,weekend,59,44,2.35,1.18,4.69
2026-04-04 11:15:00,AQ04,morning,weekend,67,11,2.37,0.92,15.72
2026-04-04 11:15:00,AQ05,morning,weekend,35,48,2.11,0.73,1.11
2026-04-04 11:15:00,AQ06,morning,weekend,41,44,3.68,0.7,5.29
2026-04-04 11:15:00,AQ07,morning,weekend,47,27,5.24,0.95,11.82
2026-04-04 11:15:00,AQ08,morning,weekend,9,20,4.79,0.51,2.88
2026-04-04 11:15:00,AQ09,morning,weekend,46,19,2.86,0.84,8.31
2026-04-04 11:15:00,AQ10,morning,weekend,62,16,2.37,1.26,8.54
2026-04-04 11:15:00,AQ11,morning,weekend,24,32,4.41,0.6,6.16
2026-04-04 11:15:00,AQ12,morning,weekend,46,39,4.14,1.31,4.25
2026-04-04 11:15:00,AQ13,morning,weekend,76,34,2.32,1.47,7.62
2026-04-04 11:15:00,AQ14,morning,weekend,26,50,4.47,0.79,4.96
2026-04-04 11:15:00,AQ15,morning,weekend,79,46,2.77,1.36,6.36
2026-04-04 11:30:00,AQ01,morning,weekend,49,11,4.97,1.14,24.2
2026-04-04 11:30:00,AQ02,morning,weekend,23,18,4.95,0.74,6.61
2026-04-04 11:30:00,AQ03,morning,weekend,49,44,2.35,1.18,5.21
2026-04-04 11:30:00,AQ04,morning,weekend,40,11,2.37,0.92,10.33
2026-04-04 11:30:00,AQ05,morning,weekend,59,48,2.11,0.73,2.23
2026-04-04 11:30:00,AQ06,morning,weekend,23,44,3.68,0.7,0.1
2026-04-04 11:30:00,AQ07,morning,weekend,42,27,5.24,0.95,8.86
2026-04-04 11:30:00,AQ08,morning,weekend,17,20,4.79,0.51,6.27
2026-04-04 11:30:00,AQ09,morning,weekend,42,19,2.86,0.84,8.63
2026-04-04 11:30:00,AQ10,morning,weekend,51,16,2.37,1.26,9.73
2026-04-04 11:30:00,AQ11,morning,weekend,17,32,4.41,0.6,1.42
2026-04-04 11:30:00,AQ12,morning,weekend,58,39,4.14,1.31,6.29
2026-04-04 11:30:00,AQ13,morning,weekend,67,34,2.32,1.47,5.64
2026-04-04 11:30:00,AQ14,morning,weekend,29,50,4.47,0.79,3.93
2026-04-04 11:30:00,AQ15,morning,weekend,56,46,2.77,1.36,3.05
2026-04-04 11:45:00,AQ01,morning,weekend,64,11,4.97,1.14,30.38
2026-04-04 11:45:00,AQ02,morning,weekend,30,18,4.95,0.74,9.2
2026-04-04 11:45:00,AQ03,morning,weekend,43,44,2.35,1.18,3.13
2026-04-04 11:45:00,AQ04,morning,weekend,35,11,2.37,0.92,8.86
2026-04-04 11:45:00,AQ05,morning,weekend,33,48,2.11,0.73,2.47
2026-04-04 11:45:00,AQ06,morning,weekend,16,44,3.68,0.7,0.17
2026-04-04 11:45:00,AQ07,morning,weekend,58,27,5.24,0.95,13.63
2026-04-04 11:45:00,AQ08,morning,weekend,31,20,4.79,0.51,6.63
2026-04-04 11:45:00,AQ09,morning,weekend,53,19,2.86,0.84,9.7
2026-04-04 11:45:00,AQ10,morning,weekend,64,16,2.37,1.26,8.36
2026-04-04 11:45:00,AQ11,morning,weekend,6,32,4.41,0.6,2.13
2026-04-04 11:45:00,AQ12,morning,weekend,76,39,4.14,1.31,10.55
2026-04-04 11:45:00,AQ13,morning,weekend,57,34,2.32,1.47,1.94
2026-04-04 11:45:00,AQ14,morning,weekend,28,50,4.47,0.79,5.4
2026-04-04 11:45:00,AQ15,morning,weekend,59,46,2.77,1.36,1.7
2026-04-04 12:00:00,AQ01,afternoon,weekend,162,11,4.97,1.14,71.25
2026-04-04 12:00:00,AQ02,afternoon,weekend,108,18,4.95,0.74,31.99
2026-04-04 12:00:00,AQ03,afternoon,weekend,167,44,2.35,1.18,10.46
2026-04-04 12:00:00,AQ04,afternoon,weekend,113,11,2.37,0.92,22.88
2026-04-04 12:00:00,AQ05,afternoon,weekend,90,48,2.11,0.73,6.64
2026-04-04 12:00:00,AQ06,afternoon,weekend,95,44,3.68,0.7,9.31
2026-04-04 12:00:00,AQ07,afternoon,weekend,135,27,5.24,0.95,24.76
2026-04-04 12:00:00,AQ08,afternoon,weekend,76,20,4.79,0.51,20.5
2026-04-04 12:00:00,AQ09,afternoon,weekend,121,19,2.86,0.84,18.62
2026-04-04 12:00:00,AQ10,afternoon,weekend,168,16,2.37,1.26,24.28
2026-04-04 12:00:00,AQ11,afternoon,weekend,57,32,4.41,0.6,9.98
2026-04-04 12:00:00,AQ12,afternoon,weekend,172,39,4.14,1.31,19.95
2026-04-04 12:00:00,AQ13,afternoon,weekend,188,34,2.32,1.47,13.94
2026-04-04 12:00:00,AQ14,afternoon,weekend,108,50,4.47,0.79,12.15
2026-04-04 12:00:00,AQ15,afternoon,weekend,162,46,2.77,1.36,12.06
2026-04-04 12:15:00,AQ01,afternoon,weekend,129,11,4.97,1.14,57.42
2026-04-04 12:15:00,AQ02,afternoon,weekend,100,18,4.95,0.74,29.89
2026-04-04 12:15:00,AQ03,afternoon,weekend,145,44,2.35,1.18,7.61
2026-04-04 12:15:00,AQ04,afternoon,weekend,122,11,2.37,0.92,26.44
2026-04-04 12:15:00,AQ05,afternoon,weekend,89,48,2.11,0.73,6.77
2026-04-04 12:15:00,AQ06,afternoon,weekend,112,44,3.68,0.7,11.17
2026-04-04 12:15:00,AQ07,afternoon,weekend,139,27,5.24,0.95,26.58
2026-04-04 12:15:00,AQ08,afternoon,weekend,72,20,4.79,0.51,18.48
2026-04-04 12:15:00,AQ09,afternoon,weekend,107,19,2.86,0.84,16.8
2026-04-04 12:15:00,AQ10,afternoon,weekend,188,16,2.37,1.26,26.43
2026-04-04 12:15:00,AQ11,afternoon,weekend,83,32,4.41,0.6,13.88
2026-04-04 12:15:00,AQ12,afternoon,weekend,168,39,4.14,1.31,19.94
2026-04-04 12:15:00,AQ13,afternoon,weekend,211,34,2.32,1.47,16.29
2026-04-04 12:15:00,AQ14,afternoon,weekend,115,50,4.47,0.79,11.08
2026-04-04 12:15:00,AQ15,afternoon,weekend,166,46,2.77,1.36,9.1
2026-04-04 12:30:00,AQ01,afternoon,weekend,143,11,4.97,1.14,67.03
2026-04-04 12:30:00,AQ02,afternoon,weekend,97,18,4.95,0.74,26.44
2026-04-04 12:30:00,AQ03,afternoon,weekend,143,44,2.35,1.18,5.74
2026-04-04 12:30:00,AQ04,afternoon,weekend,127,11,2.37,0.92,30.27
2026-04-04 12:30:00,AQ05,afternoon,weekend,111,48,2.11,0.73,7.19
2026-04-04 12:30:00,AQ06,afternoon,weekend,89,44,3.68,0.7,8.56
2026-04-04 12:30:00,AQ07,afternoon,weekend,118,27,5.24,0.95,20.96
2026-04-04 12:30:00,AQ08,afternoon,weekend,79,20,4.79,0.51,18.06
2026-04-04 12:30:00,AQ09,afternoon,weekend,113,19,2.86,0.84,17.27
2026-04-04 12:30:00,AQ10,afternoon,weekend,171,16,2.37,1.26,26.47
2026-04-04 12:30:00,AQ11,afternoon,weekend,97,32,4.41,0.6,14.91
2026-04-04 12:30:00,AQ12,afternoon,weekend,180,39,4.14,1.31,21.05
2026-04-04 12:30:00,AQ13,afternoon,weekend,221,34,2.32,1.47,15.86
2026-04-04 12:30:00,AQ14,afternoon,weekend,99,50,4.47,0.79,10.13
2026-04-04 12:30:00,AQ15,afternoon,weekend,211,46,2.77,1.36,14.76
2026-04-04 12:45:00,AQ01,afternoon,weekend,153,11,4.97,1.14,70.73
2026-04-04 12:45:00,AQ02,afternoon,weekend,109,18,4.95,0.74,32.75
2026-04-04 12:45:00,AQ03,afternoon,weekend,141,44,2.35,1.18,9.9
2026-04-04 12:45:00,AQ04,afternoon,weekend,137,11,2.37,0.92,28.36
2026-04-04 12:45:00,AQ05,afternoon,weekend,87,48,2.11,0.73,6.56
2026-04-04 12:45:00,AQ06,afternoon,weekend,94,44,3.68,0.7,6.88
2026-04-04 12:45:00,AQ07,afternoon,weekend,113,27,5.24,0.95,24.89
2026-04-04 12:45:00,AQ08,afternoon,weekend,79,20,4.79,0.51,20.43
2026-04-04 12:45:00,AQ09,afternoon,weekend,109,19,2.86,0.84,17.55
2026-04-04 12:45:00,AQ10,afternoon,weekend,177,16,2.37,1.26,25.84
2026-04-04 12:45:00,AQ11,afternoon,weekend,69,32,4.41,0.6,8.17
2026-04-04 12:45:00,AQ12,afternoon,weekend,162,39,4.14,1.31,15.83
2026-04-04 12:45:00,AQ13,afternoon,weekend,203,34,2.32,1.47,16.18
2026-04-04 12:45:00,AQ14,afternoon,weekend,95,50,4.47,0.79,8.66
2026-04-04 12:45:00,AQ15,afternoon,weekend,181,46,2.77,1.36,11.7
2026-04-04 13:00:00,AQ01,afternoon,weekend,155,11,4.97,1.14,72.69
2026-04-04 13:00:00,AQ02,afternoon,weekend,80,18,4.95,0.74,21.28
2026-04-04 13:00:00,AQ03,afternoon,weekend,148,44,2.35,1.18,9.72
2026-04-04 13:00:00,AQ04,afternoon,weekend,134,11,2.37,0.92,29.22
2026-04-04 13:00:00,AQ05,afternoon,weekend,114,48,2.11,0.73,4.08
2026-04-04 13:00:00,AQ06,afternoon,weekend,99,44,3.68,0.7,10.54
2026-04-04 13:00:00,AQ07,afternoon,weekend,142,27,5.24,0.95,28.96
2026-04-04 13:00:00,AQ08,afternoon,weekend,57,20,4.79,0.51,12.13
2026-04-04 13:00:00,AQ09,afternoon,weekend,111,19,2.86,0.84,17.42
2026-04-04 13:00:00,AQ10,afternoon,weekend,161,16,2.37,1.26,26.11
2026-04-04 13:00:00,AQ11,afternoon,weekend,81,32,4.41,0.6,9.5
2026-04-04 13:00:00,AQ12,afternoon,weekend,184,39,4.14,1.31,19.61
2026-04-04 13:00:00,AQ13,afternoon,weekend,189,34,2.32,1.47,14.92
2026-04-04 13:00:00,AQ14,afternoon,weekend,91,50,4.47,0.79,10.43
2026-04-04 13:00:00,AQ15,afternoon,weekend,197,46,2.77,1.36,13.74
2026-04-04 13:15:00,AQ01,afternoon,weekend,147,11,4.97,1.14,65.95
2026-04-04 13:15:00,AQ02,afternoon,weekend,114,18,4.95,0.74,31.88
2026-04-04 13:15:00,AQ03,afternoon,weekend,144,44,2.35,1.18,9.4
2026-04-04 13:15:00,AQ04,afternoon,weekend,117,11,2.37,0.92,23.97
2026-04-04 13:15:00,AQ05,afternoon,weekend,93,48,2.11,0.73,5.06
2026-04-04 13:15:00,AQ06,afternoon,weekend,96,44,3.68,0.7,9.63
2026-04-04 13:15:00,AQ07,afternoon,weekend,124,27,5.24,0.95,26.32
2026-04-04 13:15:00,AQ08,afternoon,weekend,75,20,4.79,0.51,16.52
2026-04-04 13:15:00,AQ09,afternoon,weekend,103,19,2.86,0.84,15.15
2026-04-04 13:15:00,AQ10,afternoon,weekend,170,16,2.37,1.26,25.89
2026-04-04 13:15:00,AQ11,afternoon,weekend,75,32,4.41,0.6,11.84
2026-04-04 13:15:00,AQ12,afternoon,weekend,179,39,4.14,1.31,20.65
2026-04-04 13:15:00,AQ13,afternoon,weekend,201,34,2.32,1.47,12.98
2026-04-04 13:15:00,AQ14,afternoon,weekend,121,50,4.47,0.79,8.89
2026-04-04 13:15:00,AQ15,afternoon,weekend,175,46,2.77,1.36,12.01
2026-04-04 13:30:00,AQ01,afternoon,weekend,158,11,4.97,1.14,73.93
2026-04-04 13:30:00,AQ02,afternoon,weekend,106,18,4.95,0.74,31.14
2026-04-04 13:30:00,AQ03,afternoon,weekend,169,44,2.35,1.18,10.14
2026-04-04 13:30:00,AQ04,afternoon,weekend,114,11,2.37,0.92,27.45
2026-04-04 13:30:00,AQ05,afternoon,weekend,117,48,2.11,0.73,5.31
2026-04-04 13:30:00,AQ06,afternoon,weekend,91,44,3.68,0.7,8.24
2026-04-04 13:30:00,AQ07,afternoon,weekend,113,27,5.24,0.95,19.99
2026-04-04 13:30:00,AQ08,afternoon,weekend,71,20,4.79,0.51,19.73
2026-04-04 13:30:00,AQ09,afternoon,weekend,109,19,2.86,0.84,17.32
2026-04-04 13:30:00,AQ10,afternoon,weekend,204,16,2.37,1.26,30.17
2026-04-04 13:30:00,AQ11,afternoon,weekend,95,32,4.41,0.6,11.32
2026-04-04 13:30:00,AQ12,afternoon,weekend,186,39,4.14,1.31,19.56
2026-04-04 13:30:00,AQ13,afternoon,weekend,208,34,2.32,1.47,12.21
2026-04-04 13:30:00,AQ14,afternoon,weekend,115,50,4.47,0.79,9.9
2026-04-04 13:30:00,AQ15,afternoon,weekend,188,46,2.77,1.36,14.08
2026-04-04 13:45:00,AQ01,afternoon,weekend,126,11,4.97,1.14,55.7
2026-04-04 13:45:00,AQ02,afternoon,weekend,104,18,4.95,0.74,29.33
2026-04-04 13:45:00,AQ03,afternoon,weekend,161,44,2.35,1.18,7.53
2026-04-04 13:45:00,AQ04,afternoon,weekend,114,11,2.37,0.92,26.48
2026-04-04 13:45:00,AQ05,afternoon,weekend,110,48,2.11,0.73,5.65
2026-04-04 13:45:00,AQ06,afternoon,weekend,115,44,3.68,0.7,8.63
2026-04-04 13:45:00,AQ07,afternoon,weekend,127,27,5.24,0.95,26.98
2026-04-04 13:45:00,AQ08,afternoon,weekend,79,20,4.79,0.51,20.84
2026-04-04 13:45:00,AQ09,afternoon,weekend,125,19,2.86,0.84,21.57
2026-04-04 13:45:00,AQ10,afternoon,weekend,170,16,2.37,1.26,23.18
2026-04-04 13:45:00,AQ11,afternoon,weekend,60,32,4.41,0.6,8.55
2026-04-04 13:45:00,AQ12,afternoon,weekend,174,39,4.14,1.31,21.47
2026-04-04 13:45:00,AQ13,afternoon,weekend,182,34,2.32,1.47,14.47
2026-04-04 13:45:00,AQ14,afternoon,weekend,95,50,4.47,0.79,10.65
2026-04-04 13:45:00,AQ15,afternoon,weekend,186,46,2.77,1.36,12.31
2026-04-04 14:00:00,AQ01,afternoon,weekend,157,11,4.97,1.14,72.5
2026-04-04 14:00:00,AQ02,afternoon,weekend,92,18,4.95,0.74,27.33
2026-04-04 14:00:00,AQ03,afternoon,weekend,149,44,2.35,1.18,6.42
2026-04-04 14:00:00,AQ04,afternoon,weekend,118,11,2.37,0.92,26.89
2026-04-04 14:00:00,AQ05,afternoon,weekend,100,48,2.11,0.73,6.47
2026-04-04 14:00:00,AQ06,afternoon,weekend,76,44,3.68,0.7,4.56
2026-04-04 14:00:00,AQ07,afternoon,weekend,124,27,5.24,0.95,23.55
2026-04-04 14:00:00,AQ08,afternoon,weekend,52,20,4.79,0.51,12.07
2026-04-04 14:00:00,AQ09,afternoon,weekend,127,19,2.86,0.84,21.39
2026-04-04 14:00:00,AQ10,afternoon,weekend,153,16,2.37,1.26,24.56
2026-04-04 14:00:00,AQ11,afternoon,weekend,93,32,4.41,0.6,14.1
2026-04-04 14:00:00,AQ12,afternoon,weekend,163,39,4.14,1.31,19.33
2026-04-04 14:00:00,AQ13,afternoon,weekend,192,34,2.32,1.47,13.37
2026-04-04 14:00:00,AQ14,afternoon,weekend,102,50,4.47,0.79,11.49
2026-04-04 14:00:00,AQ15,afternoon,weekend,174,46,2.77,1.36,9.65
2026-04-04 14:15:00,AQ01,afternoon,weekend,166,11,4.97,1.14,76.52
2026-04-04 14:15:00,AQ02,afternoon,weekend,90,18,4.95,0.74,23.96
2026-04-04 14:15:00,AQ03,afternoon,weekend,143,44,2.35,1.18,5.84
2026-04-04 14:15:00,AQ04,afternoon,weekend,119,11,2.37,0.92,25.06
2026-04-04 14:15:00,AQ05,afternoon,weekend,85,48,2.11,0.73,4.2
2026-04-04 14:15:00,AQ06,afternoon,weekend,77,44,3.68,0.7,8.66
2026-04-04 14:15:00,AQ07,afternoon,weekend,121,27,5.24,0.95,24.03
2026-04-04 14:15:00,AQ08,afternoon,weekend,71,20,4.79,0.51,15.9
2026-04-04 14:15:00,AQ09,afternoon,weekend,114,19,2.86,0.84,20.12
2026-04-04 14:15:00,AQ10,afternoon,weekend,168,16,2.37,1.26,24.24
2026-04-04 14:15:00,AQ11,afternoon,weekend,86,32,4.41,0.6,14.78
2026-04-04 14:15:00,AQ12,afternoon,weekend,172,39,4.14,1.31,20.94
2026-04-04 14:15:00,AQ13,afternoon,weekend,211,34,2.32,1.47,15.11
2026-04-04 14:15:00,AQ14,afternoon,weekend,83,50,4.47,0.79,5.88
2026-04-04 14:15:00,AQ15,afternoon,weekend,175,46,2.77,1.36,12.02
2026-04-04 14:30:00,AQ01,afternoon,weekend,175,11,4.97,1.14,81.3
2026-04-04 14:30:00,AQ02,afternoon,weekend,104,18,4.95,0.74,28.83
2026-04-04 14:30:00,AQ03,afternoon,weekend,179,44,2.35,1.18,8.76
2026-04-04 14:30:00,AQ04,afternoon,weekend,116,11,2.37,0.92,27.01
2026-04-04 14:30:00,AQ05,afternoon,weekend,104,48,2.11,0.73,5.3
2026-04-04 14:30:00,AQ06,afternoon,weekend,88,44,3.68,0.7,6.35
2026-04-04 14:30:00,AQ07,afternoon,weekend,150,27,5.24,0.95,31.86
2026-04-04 14:30:00,AQ08,afternoon,weekend,70,20,4.79,0.51,19.51
2026-04-04 14:30:00,AQ09,afternoon,weekend,108,19,2.86,0.84,16.09
2026-04-04 14:30:00,AQ10,afternoon,weekend,144,16,2.37,1.26,19.65
2026-04-04 14:30:00,AQ11,afternoon,weekend,101,32,4.41,0.6,15.07
2026-04-04 14:30:00,AQ12,afternoon,weekend,175,39,4.14,1.31,18.16
2026-04-04 14:30:00,AQ13,afternoon,weekend,212,34,2.32,1.47,12.8
2026-04-04 14:30:00,AQ14,afternoon,weekend,120,50,4.47,0.79,13.19
2026-04-04 14:30:00,AQ15,afternoon,weekend,177,46,2.77,1.36,13.65
2026-04-04 14:45:00,AQ01,afternoon,weekend,156,11,4.97,1.14,70.24
2026-04-04 14:45:00,AQ02,afternoon,weekend,90,18,4.95,0.74,26.47
2026-04-04 14:45:00,AQ03,afternoon,weekend,142,44,2.35,1.18,5.91
2026-04-04 14:45:00,AQ04,afternoon,weekend,127,11,2.37,0.92,27.21
2026-04-04 14:45:00,AQ05,afternoon,weekend,94,48,2.11,0.73,2.68
2026-04-04 14:45:00,AQ06,afternoon,weekend,96,44,3.68,0.7,6.31
2026-04-04 14:45:00,AQ07,afternoon,weekend,140,27,5.24,0.95,28.11
2026-04-04 14:45:00,AQ08,afternoon,weekend,75,20,4.79,0.51,19.97
2026-04-04 14:45:00,AQ09,afternoon,weekend,95,19,2.86,0.84,14.56
2026-04-04 14:45:00,AQ10,afternoon,weekend,165,16,2.37,1.26,25.06
2026-04-04 14:45:00,AQ11,afternoon,weekend,73,32,4.41,0.6,9.41
2026-04-04 14:45:00,AQ12,afternoon,weekend,166,39,4.14,1.31,19.3
2026-04-04 14:45:00,AQ13,afternoon,weekend,205,34,2.32,1.47,13.79
2026-04-04 14:45:00,AQ14,afternoon,weekend,118,50,4.47,0.79,8.89
2026-04-04 14:45:00,AQ15,afternoon,weekend,194,46,2.77,1.36,10.51
2026-04-04 15:00:00,AQ01,afternoon,weekend,161,11,4.97,1.14,71.39
2026-04-04 15:00:00,AQ02,afternoon,weekend,108,18,4.95,0.74,29.88
2026-04-04 15:00:00,AQ03,afternoon,weekend,166,44,2.35,1.18,7.19
2026-04-04 15:00:00,AQ04,afternoon,weekend,131,11,2.37,0.92,30.26
2026-04-04 15:00:00,AQ05,afternoon,weekend,91,48,2.11,0.73,6.54
2026-04-04 15:00:00,AQ06,afternoon,weekend,108,44,3.68,0.7,8.27
2026-04-04 15:00:00,AQ07,afternoon,weekend,135,27,5.24,0.95,26.63
2026-04-04 15:00:00,AQ08,afternoon,weekend,74,20,4.79,0.51,18.32
2026-04-04 15:00:00,AQ09,afternoon,weekend,125,19,2.86,0.84,21.74
2026-04-04 15:00:00,AQ10,afternoon,weekend,176,16,2.37,1.26,24.4
2026-04-04 15:00:00,AQ11,afternoon,weekend,67,32,4.41,0.6,10.57
2026-04-04 15:00:00,AQ12,afternoon,weekend,186,39,4.14,1.31,19.47
2026-04-04 15:00:00,AQ13,afternoon,weekend,193,34,2.32,1.47,13.68
2026-04-04 15:00:00,AQ14,afternoon,weekend,114,50,4.47,0.79,9.28
2026-04-04 15:00:00,AQ15,afternoon,weekend,182,46,2.77,1.36,9.76
2026-04-04 15:15:00,AQ01,afternoon,weekend,161,11,4.97,1.14,71.96
2026-04-04 15:15:00,AQ02,afternoon,weekend,106,18,4.95,0.74,27.51
2026-04-04 15:15:00,AQ03,afternoon,weekend,161,44,2.35,1.18,7.99
2026-04-04 15:15:00,AQ04,afternoon,weekend,114,11,2.37,0.92,26.01
2026-04-04 15:15:00,AQ05,afternoon,weekend,102,48,2.11,0.73,5.74
2026-04-04 15:15:00,AQ06,afternoon,weekend,73,44,3.68,0.7,6.88
2026-04-04 15:15:00,AQ07,afternoon,weekend,132,27,5.24,0.95,23.62
2026-04-04 15:15:00,AQ08,afternoon,weekend,48,20,4.79,0.51,10.12
2026-04-04 15:15:00,AQ09,afternoon,weekend,101,19,2.86,0.84,17.42
2026-04-04 15:15:00,AQ10,afternoon,weekend,177,16,2.37,1.26,25.58
2026-04-04 15:15:00,AQ11,afternoon,weekend,91,32,4.41,0.6,15.1
2026-04-04 15:15:00,AQ12,afternoon,weekend,170,39,4.14,1.31,20.42
2026-04-04 15:15:00,AQ13,afternoon,weekend,208,34,2.32,1.47,12.97
2026-04-04 15:15:00,AQ14,afternoon,weekend,97,50,4.47,0.79,11.16
2026-04-04 15:15:00,AQ15,afternoon,weekend,180,46,2.77,1.36,11.98
2026-04-04 15:30:00,AQ01,afternoon,weekend,178,11,4.97,1.14,81.58
2026-04-04 15:30:00,AQ02,afternoon,weekend,114,18,4.95,0.74,33.61
2026-04-04 15:30:00,AQ03,afternoon,weekend,165,44,2.35,1.18,8.84
2026-04-04 15:30:00,AQ04,afternoon,weekend,123,11,2.37,0.92,28.18
2026-04-04 15:30:00,AQ05,afternoon,weekend,88,48,2.11,0.73,5.21
2026-04-04 15:30:00,AQ06,afternoon,weekend,86,44,3.68,0.7,9.05
2026-04-04 15:30:00,AQ07,afternoon,weekend,133,27,5.24,0.95,27.11
2026-04-04 15:30:00,AQ08,afternoon,weekend,67,20,4.79,0.51,14.45
2026-04-04 15:30:00,AQ09,afternoon,weekend,130,19,2.86,0.84,19.03
2026-04-04 15:30:00,AQ10,afternoon,weekend,183,16,2.37,1.26,29.81
2026-04-04 15:30:00,AQ11,afternoon,weekend,88,32,4.41,0.6,11.24
2026-04-04 15:30:00,AQ12,afternoon,weekend,184,39,4.14,1.31,19.89
2026-04-04 15:30:00,AQ13,afternoon,weekend,183,34,2.32,1.47,12.27
2026-04-04 15:30:00,AQ14,afternoon,weekend,121,50,4.47,0.79,9.25
2026-04-04 15:30:00,AQ15,afternoon,weekend,164,46,2.77,1.36,8.78
2026-04-04 15:45:00,AQ01,afternoon,weekend,140,11,4.97,1.14,62.69
2026-04-04 15:45:00,AQ02,afternoon,weekend,114,18,4.95,0.74,31.67
2026-04-04 15:45:00,AQ03,afternoon,weekend,168,44,2.35,1.18,11.35
2026-04-04 15:45:00,AQ04,afternoon,weekend,125,11,2.37,0.92,27.51
2026-04-04 15:45:00,AQ05,afternoon,weekend,100,48,2.11,0.73,5.66
2026-04-04 15:45:00,AQ06,afternoon,weekend,81,44,3.68,0.7,6.9
2026-04-04 15:45:00,AQ07,afternoon,weekend,123,27,5.24,0.95,26.22
2026-04-04 15:45:00,AQ08,afternoon,weekend,62,20,4.79,0.51,16.16
2026-04-04 15:45:00,AQ09,afternoon,weekend,97,19,2.86,0.84,13.05
2026-04-04 15:45:00,AQ10,afternoon,weekend,179,16,2.37,1.26,26.9
2026-04-04 15:45:00,AQ11,afternoon,weekend,89,32,4.41,0.6,14.4
2026-04-04 15:45:00,AQ12,afternoon,weekend,170,39,4.14,1.31,19.71
2026-04-04 15:45:00,AQ13,afternoon,weekend,187,34,2.32,1.47,15.29
2026-04-04 15:45:00,AQ14,afternoon,weekend,97,50,4.47,0.79,7.81
2026-04-04 15:45:00,AQ15,afternoon,weekend,189,46,2.77,1.36,14.27
2026-04-04 16:00:00,AQ01,afternoon,weekend,158,11,4.97,1.14,70.81
2026-04-04 16:00:00,AQ02,afternoon,weekend,93,18,4.95,0.74,23.83
2026-04-04 16:00:00,AQ03,afternoon,weekend,151,44,2.35,1.18,8.54
2026-04-04 16:00:00,AQ04,afternoon,weekend,138,11,2.37,0.92,28.28
2026-04-04 16:00:00,AQ05,afternoon,weekend,107,48,2.11,0.73,6.11
2026-04-04 16:00:00,AQ06,afternoon,weekend,111,44,3.68,0.7,11.79
2026-04-04 16:00:00,AQ07,afternoon,weekend,135,27,5.24,0.95,28.81
2026-04-04 16:00:00,AQ08,afternoon,weekend,90,20,4.79,0.51,22.59
2026-04-04 16:00:00,AQ09,afternoon,weekend,94,19,2.86,0.84,14.83
2026-04-04 16:00:00,AQ10,afternoon,weekend,187,16,2.37,1.26,30.67
2026-04-04 16:00:00,AQ11,afternoon,weekend,78,32,4.41,0.6,11.65
2026-04-04 16:00:00,AQ12,afternoon,weekend,168,39,4.14,1.31,20.47
