timestamp,amenity_id,type,name,location_x,location_y,avg_wait_time_min
2026-03-25 12:45:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:45:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:45:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:46:00,F01,food,Food Court 1,15,50,13.3
2026-03-25 12:46:00,F02,food,Food Court 2,85,50,18.1
2026-03-25 12:46:00,F03,food,Food Court 3,50,85,16.1
2026-03-25 12:46:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:46:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:46:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:47:00,F01,food,Food Court 1,15,50,14.5
2026-03-25 12:47:00,F02,food,Food Court 2,85,50,14.7
2026-03-25 12:47:00,F03,food,Food Court 3,50,85,18.2
2026-03-25 12:47:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:47:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:47:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:48:00,F01,food,Food Court 1,15,50,16.3
2026-03-25 12:48:00,F02,food,Food Court 2,85,50,16.7
2026-03-25 12:48:00,F03,food,Food Court 3,50,85,16.0
2026-03-25 12:48:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:48:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:48:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:49:00,F01,food,Food Court 1,15,50,17.2
2026-03-25 12:49:00,F02,food,Food Court 2,85,50,13.9
2026-03-25 12:49:00,F03,food,Food Court 3,50,85,18.5
2026-03-25 12:49:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:49:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:49:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:50:00,F01,food,Food Court 1,15,50,15.8
2026-03-25 12:50:00,F02,food,Food Court 2,85,50,19.1
2026-03-25 12:50:00,F03,food,Food Court 3,50,85,15.3
2026-03-25 12:50:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:50:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:50:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:51:00,F01,food,Food Court 1,15,50,15.8
2026-03-25 12:51:00,F02,food,Food Court 2,85,50,16.5
2026-03-25 12:51:00,F03,food,Food Court 3,50,85,16.1
2026-03-25 12:51:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:51:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:51:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:52:00,F01,food,Food Court 1,15,50,16.9
2026-03-25 12:52:00,F02,food,Food Court 2,85,50,16.7
2026-03-25 12:52:00,F03,food,Food Court 3,50,85,15.3
2026-03-25 12:52:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:52:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:52:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:53:00,F01,food,Food Court 1,15,50,16.9
2026-03-25 12:53:00,F02,food,Food Court 2,85,50,17.1
2026-03-25 12:53:00,F03,food,Food Court 3,50,85,18.1
2026-03-25 12:53:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:53:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:53:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:54:00,F01,food,Food Court 1,15,50,18.3
2026-03-25 12:54:00,F02,food,Food Court 2,85,50,16.7
2026-03-25 12:54:00,F03,food,Food Court 3,50,85,15.4
2026-03-25 12:54:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:54:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:54:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:55:00,F01,food,Food Court 1,15,50,16.1
2026-03-25 12:55:00,F02,food,Food Court 2,85,50,16.1
2026-03-25 12:55:00,F03,food,Food Court 3,50,85,18.4
2026-03-25 12:55:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:55:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:55:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:56:00,F01,food,Food Court 1,15,50,17.1
2026-03-25 12:56:00,F02,food,Food Court 2,85,50,15.5
2026-03-25 12:56:00,F03,food,Food Court 3,50,85,19.1
2026-03-25 12:56:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:56:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:56:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:57:00,F01,food,Food Court 1,15,50,14.3
2026-03-25 12:57:00,F02,food,Food Court 2,85,50,19.0
2026-03-25 12:57:00,F03,food,Food Court 3,50,85,15.5
2026-03-25 12:57:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:57:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:57:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:58:00,F01,food,Food Court 1,15,50,17.0
2026-03-25 12:58:00,F02,food,Food Court 2,85,50,13.4
2026-03-25 12:58:00,F03,food,Food Court 3,50,85,15.4
2026-03-25 12:58:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:58:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:58:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 12:59:00,F01,food,Food Court 1,15,50,14.9
2026-03-25 12:59:00,F02,food,Food Court 2,85,50,12.8
2026-03-25 12:59:00,F03,food,Food Court 3,50,85,16.3
2026-03-25 12:59:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 12:59:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 12:59:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:00:00,F01,food,Food Court 1,15,50,16.8
2026-03-25 13:00:00,F02,food,Food Court 2,85,50,14.6
2026-03-25 13:00:00,F03,food,Food Court 3,50,85,16.2
2026-03-25 13:00:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:00:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:00:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:01:00,F01,food,Food Court 1,15,50,15.5
2026-03-25 13:01:00,F02,food,Food Court 2,85,50,14.8
2026-03-25 13:01:00,F03,food,Food Court 3,50,85,13.8
2026-03-25 13:01:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:01:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:01:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:02:00,F01,food,Food Court 1,15,50,17.2
2026-03-25 13:02:00,F02,food,Food Court 2,85,50,13.7
2026-03-25 13:02:00,F03,food,Food Court 3,50,85,14.4
2026-03-25 13:02:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:02:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:02:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:03:00,F01,food,Food Court 1,15,50,15.6
2026-03-25 13:03:00,F02,food,Food Court 2,85,50,16.0
2026-03-25 13:03:00,F03,food,Food Court 3,50,85,20.3
2026-03-25 13:03:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:03:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:03:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:04:00,F01,food,Food Court 1,15,50,15.8
2026-03-25 13:04:00,F02,food,Food Court 2,85,50,15.6
2026-03-25 13:04:00,F03,food,Food Court 3,50,85,17.7
2026-03-25 13:04:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:04:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:04:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:05:00,F01,food,Food Court 1,15,50,16.1
2026-03-25 13:05:00,F02,food,Food Court 2,85,50,15.5
2026-03-25 13:05:00,F03,food,Food Court 3,50,85,16.3
2026-03-25 13:05:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:05:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:05:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:06:00,F01,food,Food Court 1,15,50,18.9
2026-03-25 13:06:00,F02,food,Food Court 2,85,50,18.0
2026-03-25 13:06:00,F03,food,Food Court 3,50,85,14.6
2026-03-25 13:06:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:06:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:06:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:07:00,F01,food,Food Court 1,15,50,14.5
2026-03-25 13:07:00,F02,food,Food Court 2,85,50,17.9
2026-03-25 13:07:00,F03,food,Food Court 3,50,85,14.3
2026-03-25 13:07:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:07:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:07:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:08:00,F01,food,Food Court 1,15,50,17.2
2026-03-25 13:08:00,F02,food,Food Court 2,85,50,14.0
2026-03-25 13:08:00,F03,food,Food Court 3,50,85,16.1
2026-03-25 13:08:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:08:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:08:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:09:00,F01,food,Food Court 1,15,50,18.0
2026-03-25 13:09:00,F02,food,Food Court 2,85,50,16.4
2026-03-25 13:09:00,F03,food,Food Court 3,50,85,18.0
2026-03-25 13:09:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:09:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:09:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:10:00,F01,food,Food Court 1,15,50,13.5
2026-03-25 13:10:00,F02,food,Food Court 2,85,50,17.6
2026-03-25 13:10:00,F03,food,Food Court 3,50,85,15.7
2026-03-25 13:10:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:10:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:10:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:11:00,F01,food,Food Court 1,15,50,17.8
2026-03-25 13:11:00,F02,food,Food Court 2,85,50,15.1
2026-03-25 13:11:00,F03,food,Food Court 3,50,85,14.2
2026-03-25 13:11:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:11:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:11:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:12:00,F01,food,Food Court 1,15,50,15.8
2026-03-25 13:12:00,F02,food,Food Court 2,85,50,18.1
2026-03-25 13:12:00,F03,food,Food Court 3,50,85,18.4
2026-03-25 13:12:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:12:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:12:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:13:00,F01,food,Food Court 1,15,50,17.7
2026-03-25 13:13:00,F02,food,Food Court 2,85,50,15.6
2026-03-25 13:13:00,F03,food,Food Court 3,50,85,18.0
2026-03-25 13:13:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:13:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:13:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:14:00,F01,food,Food Court 1,15,50,16.4
2026-03-25 13:14:00,F02,food,Food Court 2,85,50,16.8
2026-03-25 13:14:00,F03,food,Food Court 3,50,85,16.0
2026-03-25 13:14:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:14:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:14:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:15:00,F01,food,Food Court 1,15,50,15.7
2026-03-25 13:15:00,F02,food,Food Court 2,85,50,13.7
2026-03-25 13:15:00,F03,food,Food Court 3,50,85,16.3
2026-03-25 13:15:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:15:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:15:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:16:00,F01,food,Food Court 1,15,50,17.4
2026-03-25 13:16:00,F02,food,Food Court 2,85,50,16.7
2026-03-25 13:16:00,F03,food,Food Court 3,50,85,15.1
2026-03-25 13:16:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:16:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:16:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:17:00,F01,food,Food Court 1,15,50,20.0
2026-03-25 13:17:00,F02,food,Food Court 2,85,50,18.7
2026-03-25 13:17:00,F03,food,Food Court 3,50,85,14.5
2026-03-25 13:17:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:17:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:17:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:18:00,F01,food,Food Court 1,15,50,16.5
2026-03-25 13:18:00,F02,food,Food Court 2,85,50,15.2
2026-03-25 13:18:00,F03,food,Food Court 3,50,85,19.7
2026-03-25 13:18:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:18:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:18:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:19:00,F01,food,Food Court 1,15,50,15.2
2026-03-25 13:19:00,F02,food,Food Court 2,85,50,14.4
2026-03-25 13:19:00,F03,food,Food Court 3,50,85,19.6
2026-03-25 13:19:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:19:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:19:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:20:00,F01,food,Food Court 1,15,50,18.8
2026-03-25 13:20:00,F02,food,Food Court 2,85,50,19.8
2026-03-25 13:20:00,F03,food,Food Court 3,50,85,16.0
2026-03-25 13:20:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:20:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:20:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:21:00,F01,food,Food Court 1,15,50,15.2
2026-03-25 13:21:00,F02,food,Food Court 2,85,50,16.0
2026-03-25 13:21:00,F03,food,Food Court 3,50,85,19.7
2026-03-25 13:21:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:21:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:21:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:22:00,F01,food,Food Court 1,15,50,17.3
2026-03-25 13:22:00,F02,food,Food Court 2,85,50,17.9
2026-03-25 13:22:00,F03,food,Food Court 3,50,85,16.0
2026-03-25 13:22:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:22:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:22:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:23:00,F01,food,Food Court 1,15,50,18.4
2026-03-25 13:23:00,F02,food,Food Court 2,85,50,19.5
2026-03-25 13:23:00,F03,food,Food Court 3,50,85,18.2
2026-03-25 13:23:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:23:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:23:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:24:00,F01,food,Food Court 1,15,50,18.5
2026-03-25 13:24:00,F02,food,Food Court 2,85,50,17.4
2026-03-25 13:24:00,F03,food,Food Court 3,50,85,15.0
2026-03-25 13:24:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:24:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:24:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:25:00,F01,food,Food Court 1,15,50,14.5
2026-03-25 13:25:00,F02,food,Food Court 2,85,50,15.1
2026-03-25 13:25:00,F03,food,Food Court 3,50,85,19.4
2026-03-25 13:25:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:25:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:25:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:26:00,F01,food,Food Court 1,15,50,16.5
2026-03-25 13:26:00,F02,food,Food Court 2,85,50,17.3
2026-03-25 13:26:00,F03,food,Food Court 3,50,85,17.3
2026-03-25 13:26:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:26:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:26:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:27:00,F01,food,Food Court 1,15,50,19.1
2026-03-25 13:27:00,F02,food,Food Court 2,85,50,18.4
2026-03-25 13:27:00,F03,food,Food Court 3,50,85,15.5
2026-03-25 13:27:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:27:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:27:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:28:00,F01,food,Food Court 1,15,50,15.1
2026-03-25 13:28:00,F02,food,Food Court 2,85,50,16.6
2026-03-25 13:28:00,F03,food,Food Court 3,50,85,19.6
2026-03-25 13:28:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:28:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:28:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:29:00,F01,food,Food Court 1,15,50,13.6
2026-03-25 13:29:00,F02,food,Food Court 2,85,50,15.3
2026-03-25 13:29:00,F03,food,Food Court 3,50,85,18.7
2026-03-25 13:29:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:29:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:29:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:30:00,F01,food,Food Court 1,15,50,15.2
2026-03-25 13:30:00,F02,food,Food Court 2,85,50,14.3
2026-03-25 13:30:00,F03,food,Food Court 3,50,85,16.0
2026-03-25 13:30:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:30:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:30:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:31:00,F01,food,Food Court 1,15,50,15.6
2026-03-25 13:31:00,F02,food,Food Court 2,85,50,19.9
2026-03-25 13:31:00,F03,food,Food Court 3,50,85,14.2
2026-03-25 13:31:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:31:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:31:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:32:00,F01,food,Food Court 1,15,50,15.8
2026-03-25 13:32:00,F02,food,Food Court 2,85,50,19.2
2026-03-25 13:32:00,F03,food,Food Court 3,50,85,17.1
2026-03-25 13:32:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:32:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:32:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:33:00,F01,food,Food Court 1,15,50,14.5
2026-03-25 13:33:00,F02,food,Food Court 2,85,50,14.6
2026-03-25 13:33:00,F03,food,Food Court 3,50,85,17.7
2026-03-25 13:33:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:33:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:33:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:34:00,F01,food,Food Court 1,15,50,17.7
2026-03-25 13:34:00,F02,food,Food Court 2,85,50,17.2
2026-03-25 13:34:00,F03,food,Food Court 3,50,85,13.9
2026-03-25 13:34:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:34:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:34:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:35:00,F01,food,Food Court 1,15,50,16.0
2026-03-25 13:35:00,F02,food,Food Court 2,85,50,15.4
2026-03-25 13:35:00,F03,food,Food Court 3,50,85,20.1
2026-03-25 13:35:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:35:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:35:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:36:00,F01,food,Food Court 1,15,50,15.5
2026-03-25 13:36:00,F02,food,Food Court 2,85,50,12.7
2026-03-25 13:36:00,F03,food,Food Court 3,50,85,14.4
2026-03-25 13:36:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:36:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:36:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:37:00,F01,food,Food Court 1,15,50,18.0
2026-03-25 13:37:00,F02,food,Food Court 2,85,50,18.2
2026-03-25 13:37:00,F03,food,Food Court 3,50,85,14.0
2026-03-25 13:37:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:37:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:37:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:38:00,F01,food,Food Court 1,15,50,15.0
2026-03-25 13:38:00,F02,food,Food Court 2,85,50,14.3
2026-03-25 13:38:00,F03,food,Food Court 3,50,85,16.3
2026-03-25 13:38:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:38:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:38:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:39:00,F01,food,Food Court 1,15,50,15.6
2026-03-25 13:39:00,F02,food,Food Court 2,85,50,18.4
2026-03-25 13:39:00,F03,food,Food Court 3,50,85,16.4
2026-03-25 13:39:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:39:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:39:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:40:00,F01,food,Food Court 1,15,50,15.5
2026-03-25 13:40:00,F02,food,Food Court 2,85,50,14.2
2026-03-25 13:40:00,F03,food,Food Court 3,50,85,17.5
2026-03-25 13:40:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:40:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:40:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:41:00,F01,food,Food Court 1,15,50,16.8
2026-03-25 13:41:00,F02,food,Food Court 2,85,50,18.1
2026-03-25 13:41:00,F03,food,Food Court 3,50,85,14.0
2026-03-25 13:41:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:41:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:41:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:42:00,F01,food,Food Court 1,15,50,13.6
2026-03-25 13:42:00,F02,food,Food Court 2,85,50,17.1
2026-03-25 13:42:00,F03,food,Food Court 3,50,85,20.1
2026-03-25 13:42:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:42:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:42:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:43:00,F01,food,Food Court 1,15,50,14.9
2026-03-25 13:43:00,F02,food,Food Court 2,85,50,14.9
2026-03-25 13:43:00,F03,food,Food Court 3,50,85,14.0
2026-03-25 13:43:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:43:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:43:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:44:00,F01,food,Food Court 1,15,50,15.0
2026-03-25 13:44:00,F02,food,Food Court 2,85,50,17.7
2026-03-25 13:44:00,F03,food,Food Court 3,50,85,16.2
2026-03-25 13:44:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:44:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:44:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:45:00,F01,food,Food Court 1,15,50,17.2
2026-03-25 13:45:00,F02,food,Food Court 2,85,50,14.8
2026-03-25 13:45:00,F03,food,Food Court 3,50,85,15.4
2026-03-25 13:45:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:45:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:45:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:46:00,F01,food,Food Court 1,15,50,15.8
2026-03-25 13:46:00,F02,food,Food Court 2,85,50,14.1
2026-03-25 13:46:00,F03,food,Food Court 3,50,85,15.7
2026-03-25 13:46:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:46:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:46:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:47:00,F01,food,Food Court 1,15,50,16.8
2026-03-25 13:47:00,F02,food,Food Court 2,85,50,17.5
2026-03-25 13:47:00,F03,food,Food Court 3,50,85,19.9
2026-03-25 13:47:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:47:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:47:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:48:00,F01,food,Food Court 1,15,50,18.9
2026-03-25 13:48:00,F02,food,Food Court 2,85,50,19.8
2026-03-25 13:48:00,F03,food,Food Court 3,50,85,16.0
2026-03-25 13:48:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:48:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:48:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:49:00,F01,food,Food Court 1,15,50,18.3
2026-03-25 13:49:00,F02,food,Food Court 2,85,50,15.5
2026-03-25 13:49:00,F03,food,Food Court 3,50,85,19.0
2026-03-25 13:49:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:49:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:49:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:50:00,F01,food,Food Court 1,15,50,19.5
2026-03-25 13:50:00,F02,food,Food Court 2,85,50,15.2
2026-03-25 13:50:00,F03,food,Food Court 3,50,85,13.5
2026-03-25 13:50:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:50:00,R02,rest_area,Rest Area 2,80,20,0.0
2026-03-25 13:50:00,R03,rest_area,Rest Area 3,50,50,0.0
2026-03-25 13:51:00,F01,food,Food Court 1,15,50,13.9
2026-03-25 13:51:00,F02,food,Food Court 2,85,50,14.8
2026-03-25 13:51:00,F03,food,Food Court 3,50,85,17.8
2026-03-25 13:51:00,R01,rest_area,Rest Area 1,20,80,0.0
2026-03-25 13:51:00,R02,rest_area,Rest Area 2,80,20,0.0
